WERD,LENGTHofWERD,INITIAL,FREQEST,GROUP,INVENTORY,CONTAINS,MASQ
PLATITUDINISER,14,P,-2147221499,3,11,ADEILNPRSTU,8016434
PLATITUDINISERS,15,P,-2147221499,3,11,ADEILNPRSTU,8016434
PLATITUDINISES,14,P,-2147221499,3,10,ADEILNPSTU,7492146
PLAUSIBLENESSES,15,P,-2147221499,3,9,ABEILNPSU,5394982
PLAYABILITIES,13,P,-2147221499,3,9,ABEILPSTY,70390310
PLAYBUSSES,10,P,-2147221499,3,8,ABELPSUY,72486950
PLAYMAKINGS,11,P,-2147221499,3,10,AGIKLMNPSY,68319874
PLAYWEARS,9,P,-2147221499,3,8,AELPRSWY,85594146
PLAYWRIGHTINGS,14,P,-2147221499,3,12,AGHILNPRSTWY,87708546
PLEASINGNESSES,14,P,-2147221499,3,8,AEGILNPS,1200802
PLEATHERS,9,P,-2147221499,3,8,AEHLPRST,3805474
PLEBBIER,8,P,-2147221499,3,6,BEILPR,660004
PLEBBIEST,9,P,-2147221499,3,7,BEILPST,3281444
PLEBEIANISE,11,P,-2147221499,3,8,ABEILNPS,1200678
PLEBEIANISES,12,P,-2147221499,3,8,ABEILNPS,1200678
PLEBEIANIZES,12,P,-2147221499,3,9,ABEILNPSZ,135418406
PLEBIFICATIONS,14,P,-2147221499,3,12,ABCEFILNOPST,3363438
PLEBIFIES,9,P,-2147221499,3,7,BEFILPS,1184356
PLEBIFYING,10,P,-2147221499,3,9,BEFGILNPY,67261156
PLECTOPTEROUS,13,P,-2147221499,3,9,CELOPRSTU,8065064
PLECTRES,8,P,-2147221499,3,7,CELPRST,3805224
PLEINAIRISMS,12,P,-2147221499,3,9,AEILMNPRS,1733154
PLEIOMERIES,11,P,-2147221499,3,8,EILMOPRS,1782304
PLEIOTAXIES,11,P,-2147221499,3,9,AEILOPSTX,36901410
PLENARTIES,10,P,-2147221499,3,9,AEILNPRST,3822114
PLENCHES,8,P,-2147221499,3,7,CEHLNPS,1200424
PLENIPOTENCES,13,P,-2147221499,3,9,CEILNOPST,3363368
PLENIPOTENCIES,14,P,-2147221499,3,9,CEILNOPST,3363368
PLENISHERS,10,P,-2147221499,3,8,EHILNPRS,1725216
PLENISMS,8,P,-2147221499,3,7,EILMNPS,1208864
PLENTEOUSNESSES,15,P,-2147221499,3,8,ELNOPSTU,7557152
PLENTIFULNESSES,15,P,-2147221499,3,9,EFILNPSTU,7492192
PLEOMORPHIES,12,P,-2147221499,3,9,EHILMOPRS,1782560
PLEROMES,8,P,-2147221499,3,7,ELMOPRS,1781792
PLEROPHORIAS,12,P,-2147221499,3,9,AEHILOPRS,1774370
PLESHES,7,P,-2147221499,3,5,EHLPS,1184032
PLESSIMETRIES,13,P,-2147221499,3,8,EILMPRST,3813920
PLEUCHED,8,P,-2147221499,3,7,CDEHLPU,4329784
PLEUCHING,9,P,-2147221499,3,9,CEGHILNPU,4346792
PLEURITISES,11,P,-2147221499,3,8,EILPRSTU,8000032
PLEUROCENTESES,14,P,-2147221499,3,10,CELNOPRSTU,8081448
PLEURONIAS,10,P,-2147221499,3,10,AEILNOPRSU,5984802
PLEUSTONS,9,P,-2147221499,3,8,ELNOPSTU,7557152
PLIABLENESSES,13,P,-2147221499,3,8,ABEILNPS,1200678
PLIANTNESSES,12,P,-2147221499,3,8,AEILNPST,3297826
PLICATENESSES,13,P,-2147221499,3,9,ACEILNPST,3297834
PLINKIER,8,P,-2147221499,3,7,EIKLNPR,678432
PLINKIEST,9,P,-2147221499,3,8,EIKLNPST,3299872
PLISKIER,8,P,-2147221499,3,7,EIKLPRS,1710624
PLISKIEST,9,P,-2147221499,3,7,EIKLPST,3283488
PLODDINGNESSES,14,P,-2147221499,3,9,DEGILNOPS,1266352
PLOGGINGS,9,P,-2147221499,3,7,GILNOPS,1266304
PLONKIER,8,P,-2147221499,3,8,EIKLNOPR,743968
PLONKIEST,9,P,-2147221499,3,9,EIKLNOPST,3365408
PLOOKIER,8,P,-2147221499,3,7,EIKLOPR,727584
PLOOKIEST,9,P,-2147221499,3,8,EIKLOPST,3349024
PLOTLESSNESSES,14,P,-2147221499,3,7,ELNOPST,3362848
PLOTTIES,8,P,-2147221499,3,7,EILOPST,3346976
PLOUGHHEADS,11,P,-2147221499,3,10,ADEGHLOPSU,5444018
PLOUGHMANSHIPS,14,P,-2147221499,3,11,AGHILMNOPSU,5469058
PLOUGHSTAFFS,12,P,-2147221499,3,10,AFGHLOPSTU,7541186
PLOUKIE,7,P,-2147221499,3,7,EIKLOPU,4397600
PLOUKIER,8,P,-2147221499,3,8,EIKLOPRU,4921888
PLOUKIEST,9,P,-2147221499,3,9,EIKLOPSTU,7543328
PLOVERIER,9,P,-2147221499,3,7,EILOPRV,9114144
PLOVERIEST,10,P,-2147221499,3,9,EILOPRSTV,12259872
PLOWMANSHIPS,12,P,-2147221499,3,10,AHILMNOPSW,18051842
PLOWSTAFFS,10,P,-2147221499,3,8,AFLOPSTW,20123714
PLOWTERS,8,P,-2147221499,3,8,ELOPRSTW,20647968
PLOWWISE,8,P,-2147221499,3,7,EILOPSW,18027040
PLUCKINESSES,12,P,-2147221499,3,9,CEIKLNPSU,5397032
PLUFFIER,8,P,-2147221499,3,7,EFILPRU,4854368
PLUFFIEST,9,P,-2147221499,3,8,EFILPSTU,7475808
PLUGOLAS,8,P,-2147221499,3,7,AGLOPSU,5443714
PLUMBERIES,10,P,-2147221499,3,9,BEILMPRSU,5911076
PLUMBISMS,9,P,-2147221499,3,7,BILMPSU,5386756
PLUMBISOLVENCY,14,P,-2147221499,3,13,BCEILMNOPSUVY,80966188
PLUMBISOLVENT,13,P,-2147221499,3,12,BEILMNOPSTUV,15954468
PLUMBNESSES,11,P,-2147221499,3,8,BELMNPSU,5402660
PLUMBUMS,8,P,-2147221499,3,6,BLMPSU,5386244
PLUMDAMASES,11,P,-2147221499,3,8,ADELMPSU,5386290
PLUMERIES,9,P,-2147221499,3,8,EILMPRSU,5911072
PLUMIPEDS,9,P,-2147221499,3,8,DEILMPSU,5386800
PLUMIST,7,P,-2147221499,3,7,ILMPSTU,7483904
PLUMPENS,8,P,-2147221499,3,7,ELMNPSU,5402656
PLUMPIEST,9,P,-2147221499,3,8,EILMPSTU,7483936
PLUNDERAGES,11,P,-2147221499,3,10,ADEGLNPRSU,5918898
PLUNKIER,8,P,-2147221499,3,8,EIKLNPRU,4872736
PLUNKIEST,9,P,-2147221499,3,9,EIKLNPSTU,7494176
PLURIPRESENCES,14,P,-2147221499,3,9,CEILNPRSU,5919272
PLUSHINESSES,12,P,-2147221499,3,8,EHILNPSU,5395232
PLUSHNESSES,11,P,-2147221499,3,7,EHLNPSU,5394720
PLUTEUSES,9,P,-2147221499,3,6,ELPSTU,7475232
PLUTOING,8,P,-2147221499,3,8,GILNOPTU,6509184
PLUTOLATRIES,12,P,-2147221499,3,10,AEILOPRSTU,8065570
PLUTOLOGIES,11,P,-2147221499,3,9,EGILOPSTU,7541408
PLUTOLOGIST,11,P,-2147221499,3,8,GILOPSTU,7541376
PLUVIANS,8,P,-2147221499,3,8,AILNPSUV,13783554
PLUVIOMETRIES,13,P,-2147221499,3,11,EILMOPRSTUV,16462368
PLYINGLY,8,P,-2147221499,3,6,GILNPY,67261056
PNEUMATOLYSES,13,P,-2147221499,3,11,AELMNOPSTUY,74674210
PNEUMOCYSTISES,14,P,-2147221499,3,11,CEIMNOPSTUY,74670632
PNEUMONITISES,13,P,-2147221499,3,9,EIMNOPSTU,7561760
PNEUMONOLOGIES,14,P,-2147221499,3,10,EGILMNOPSU,5468832
POACHIER,8,P,-2147221499,3,8,ACEHIOPR,721706
POACHIEST,9,P,-2147221499,3,9,ACEHIOPST,3343146
POACHINESSES,12,P,-2147221499,3,9,ACEHINOPS,1262378
POAKAS,6,P,-2147221499,3,5,AKOPS,1247234
POCHAYED,8,P,-2147221499,3,8,ACDEHOPY,67305786
POCHAYING,9,P,-2147221499,3,9,ACGHINOPY,67322762
POCKARDS,8,P,-2147221499,3,8,ACDKOPRS,1771546
POCKETBIKE,10,P,-2147221499,3,8,BCEIKOPT,2296364
POCKETBIKES,11,P,-2147221499,3,9,BCEIKOPST,3344940
POCKIER,7,P,-2147221499,3,7,CEIKOPR,723496
POCKIEST,8,P,-2147221499,3,8,CEIKOPST,3344936
POCKMANKIES,11,P,-2147221499,3,10,ACEIKMNOPS,1272362
POCKMANTIES,11,P,-2147221499,3,11,ACEIKMNOPST,3369514
POCKPIT,7,P,-2147221499,3,6,CIKOPT,2296328
POCOCURANTEISMS,15,P,-2147221499,3,12,ACEIMNOPRSTU,8086058
POCOCURANTISTS,14,P,-2147221499,3,10,ACINOPRSTU,8077834
POCOSENS,8,P,-2147221499,3,6,CENOPS,1261608
PODARGUSES,10,P,-2147221499,3,9,ADEGOPRSU,5963954
PODCASTINGS,11,P,-2147221499,3,10,ACDGINOPST,3359386
PODDIER,7,P,-2147221499,3,6,DEIOPR,721456
PODDIEST,8,P,-2147221499,3,7,DEIOPST,3342896
PODEXES,7,P,-2147221499,3,6,DEOPSX,34799664
PODGINESSES,11,P,-2147221499,3,8,DEGINOPS,1262256
PODIATRIES,10,P,-2147221499,3,9,ADEIOPRST,3867186
PODITIC,7,P,-2147221499,3,6,CDIOPT,2294296
PODIUMING,9,P,-2147221499,3,8,DGIMNOPU,4416144
PODOCONIOSES,12,P,-2147221499,3,8,CDEINOPS,1262136
PODOLOGIES,10,P,-2147221499,3,8,DEGILOPS,1249968
PODOPHYLINS,11,P,-2147221499,3,9,DHILNOPSY,68375312
PODOSPHERES,11,P,-2147221499,3,7,DEHOPRS,1769776
PODSOLISATIONS,14,P,-2147221499,3,9,ADILNOPST,3363346
PODSOLISE,9,P,-2147221499,3,7,DEILOPS,1249840
PODSOLISES,10,P,-2147221499,3,7,DEILOPS,1249840
PODSOLIZATIONS,14,P,-2147221499,3,10,ADILNOPSTZ,137581074
PODSOLIZES,10,P,-2147221499,3,8,DEILOPSZ,135467568
PODZOLISATIONS,14,P,-2147221499,3,10,ADILNOPSTZ,137581074
PODZOLISES,10,P,-2147221499,3,8,DEILOPSZ,135467568
PODZOLIZATIONS,14,P,-2147221499,3,10,ADILNOPSTZ,137581074
POECHORE,8,P,-2147221499,3,6,CEHOPR,721192
POECHORES,9,P,-2147221499,3,7,CEHOPRS,1769768
POENOLOGIES,11,P,-2147221499,3,8,EGILNOPS,1266336
POEPOL,6,P,-2147221499,3,4,ELOP,200736
POEPOLS,7,P,-2147221499,3,5,ELOPS,1249312
POESYING,8,P,-2147221499,3,8,EGINOPSY,68371104
POETASTERIES,12,P,-2147221499,3,8,AEIOPRST,3867170
POETASTERINGS,13,P,-2147221499,3,10,AEGINOPRST,3883682
POETASTRIES,11,P,-2147221499,3,8,AEIOPRST,3867170
POETICALNESSES,14,P,-2147221499,3,10,ACEILNOPST,3363370
POETSHIPS,9,P,-2147221499,3,7,EHIOPST,3343136
POFFLES,7,P,-2147221499,3,6,EFLOPS,1249376
POGOER,6,P,-2147221499,3,5,EGOPR,721056
POGONOTOMIES,12,P,-2147221499,3,9,EGIMNOPST,3367584
POHIRIS,7,P,-2147221499,3,6,HIOPRS,1770240
POIGNADOES,10,P,-2147221499,3,9,ADEGINOPS,1262258
POIKILOTHERMIES,15,P,-2147221499,3,11,EHIKLMOPRST,3881760
POINTEDNESSES,13,P,-2147221499,3,8,DEINOPST,3359280
POINTILLISMES,13,P,-2147221499,3,9,EILMNOPST,3371552
POINTLESSNESSES,15,P,-2147221499,3,8,EILNOPST,3363360
POISONOUSNESSES,15,P,-2147221499,3,7,EINOPSU,5456416
POITINS,7,P,-2147221499,3,6,INOPST,3359232
POKEFULS,8,P,-2147221499,3,8,EFKLOPSU,5445728
POKELOGANS,10,P,-2147221499,3,9,AEGKLNOPS,1267874
POKERWORKS,10,P,-2147221499,3,7,EKOPRSW,18548768
POKINESSES,10,P,-2147221499,3,7,EIKNOPS,1264160
POLIANITES,10,P,-2147221499,3,9,AEILNOPST,3363362
POLIOMYELITISES,15,P,-2147221499,3,9,EILMOPSTY,70464032
POLITICALISES,13,P,-2147221499,3,9,ACEILOPST,3346986
POLLAXED,8,P,-2147221499,3,7,ADELOPX,33755186
POLLAXING,9,P,-2147221499,3,8,AGILNOPX,33772162
POLLINISES,10,P,-2147221499,3,7,EILNOPS,1266208
POLLUTEDNESSES,14,P,-2147221499,3,9,DELNOPSTU,7557168
POLONISES,9,P,-2147221499,3,7,EILNOPS,1266208
POLONIZES,9,P,-2147221499,3,8,EILNOPSZ,135483936
POLTFEET,8,P,-2147221499,3,6,EFLOPT,2297952
POLVERINES,10,P,-2147221499,3,9,EILNOPRSV,10179104
POLYARTHRITISES,15,P,-2147221499,3,11,AEHILOPRSTY,70980386
POLYAXIALS,10,P,-2147221499,3,8,AILOPSXY,101913090
POLYCARPIES,11,P,-2147221499,3,10,ACEILOPRSY,68882986
POLYCENTRISMS,13,P,-2147221499,3,12,CEILMNOPRSTY,71004712
POLYCHASIA,10,P,-2147221499,3,9,ACHILOPSY,68358922
POLYCHETOUS,11,P,-2147221499,3,10,CEHLOPSTUY,74649896
POLYCHROISMS,12,P,-2147221499,3,10,CHILMOPRSY,68891400
POLYCHROMATISMS,15,P,-2147221499,3,12,ACHILMOPRSTY,70988554
POLYCROTISMS,12,P,-2147221499,3,10,CILMOPRSTY,70988296
POLYDACTYLISMS,14,P,-2147221499,3,11,ACDILMOPSTY,70464026
POLYDAEMONISMS,14,P,-2147221499,3,11,ADEILMNOPSY,68383282
POLYDEMONISMS,13,P,-2147221499,3,10,DEILMNOPSY,68383280
POLYGAMISE,10,P,-2147221499,3,10,AEGILMOPSY,68367010
POLYGAMISED,11,P,-2147221499,3,11,ADEGILMOPSY,68367026
POLYGAMISES,11,P,-2147221499,3,10,AEGILMOPSY,68367010
POLYGAMIZES,11,P,-2147221499,3,11,AEGILMOPSYZ,202584738
POLYGAMIZING,12,P,-2147221499,3,10,AGILMNOPYZ,201552514
POLYGAMS,8,P,-2147221499,3,8,AGLMOPSY,68366466
POLYGENESES,11,P,-2147221499,3,8,EGLNOPSY,68374688
POLYGENIES,10,P,-2147221499,3,9,EGILNOPSY,68375200
POLYGENISMS,11,P,-2147221499,3,10,EGILMNOPSY,68383392
POLYGLOTISMS,12,P,-2147221499,3,9,GILMOPSTY,70464128
POLYGLOTTISMS,13,P,-2147221499,3,9,GILMOPSTY,70464128
POLYGONIES,10,P,-2147221499,3,9,EGILNOPSY,68375200
POLYGYNIAN,10,P,-2147221499,3,8,AGILNOPY,67326594
POLYHISTORIES,13,P,-2147221499,3,10,EHILOPRSTY,70980384
POLYMASTICS,11,P,-2147221499,3,10,ACILMOPSTY,70464010
POLYMASTISMS,12,P,-2147221499,3,9,AILMOPSTY,70464002
POLYMATHIES,11,P,-2147221499,3,11,AEHILMOPSTY,70464290
POLYMYOSITISES,14,P,-2147221499,3,9,EILMOPSTY,70464032
POLYNOMIALISMS,14,P,-2147221499,3,9,AILMNOPSY,68383234
POLYONYMIES,11,P,-2147221499,3,9,EILMNOPSY,68383264
POLYPHAGIES,11,P,-2147221499,3,10,AEGHILOPSY,68359074
POLYPNEAS,9,P,-2147221499,3,8,AELNOPSY,68374562
POLYSTYLES,10,P,-2147221499,3,7,ELOPSTY,70455328
POLYSYLLABISMS,14,P,-2147221499,3,9,ABILMOPSY,68366854
POLYSYNTHESES,13,P,-2147221499,3,9,EHLNOPSTY,70471968
POLYSYNTHESISMS,15,P,-2147221499,3,11,EHILMNOPSTY,70480672
POLYSYNTHETISMS,15,P,-2147221499,3,11,EHILMNOPSTY,70480672
POLYTENIES,10,P,-2147221499,3,9,EILNOPSTY,70472224
POLYTONALISMS,13,P,-2147221499,3,10,AILMNOPSTY,70480386
POLYWATERS,10,P,-2147221499,3,10,AELOPRSTWY,87756834
POLYZOARIAL,11,P,-2147221499,3,8,AILOPRYZ,202052098
POMBES,6,P,-2147221499,3,6,BEMOPS,1253412
POMICULTURES,12,P,-2147221499,3,11,CEILMOPRSTU,8073768
POMOERIUMS,10,P,-2147221499,3,8,EIMOPRSU,5972512
POMPELMOOSES,12,P,-2147221499,3,6,ELMOPS,1257504
POMPELMOUSES,12,P,-2147221499,3,7,ELMOPSU,5451808
POMPEYING,9,P,-2147221499,3,8,EGIMNOPY,67330720
POMPHOLYXES,11,P,-2147221499,3,9,EHLMOPSXY,101921056
POMPOUSNESSES,13,P,-2147221499,3,7,EMNOPSU,5464096
PONCIEST,8,P,-2147221499,3,8,CEINOPST,3359272
PONDERANCIES,12,P,-2147221499,3,10,ACDEINOPRS,1786426
PONDERMENTS,11,P,-2147221499,3,9,DEMNOPRST,3891248
PONDEROUSNESSES,15,P,-2147221499,3,8,DENOPRSU,5980208
PONEROLOGIES,12,P,-2147221499,3,9,EGILNOPRS,1790624
PONGALS,7,P,-2147221499,3,7,AGLNOPS,1265794
PONGIER,7,P,-2147221499,3,7,EGINOPR,737952
PONTIANACS,10,P,-2147221499,3,8,ACINOPST,3359242
PONTLEVISES,11,P,-2147221499,3,9,EILNOPSTV,11751968
PONZUS,6,P,-2147221499,3,6,NOPSUZ,139673600
POOGYE,6,P,-2147221499,3,5,EGOPY,67305632
POOGYES,7,P,-2147221499,3,6,EGOPSY,68354208
POONCED,7,P,-2147221499,3,6,CDENOP,213048
POONCES,7,P,-2147221499,3,6,CENOPS,1261608
POONCING,8,P,-2147221499,3,6,CGINOP,213640
POOPIER,7,P,-2147221499,3,5,EIOPR,721440
POOPIEST,8,P,-2147221499,3,6,EIOPST,3342880
POORTITHS,9,P,-2147221499,3,7,HIOPRST,3867392
POOVERIES,9,P,-2147221499,3,7,EIOPRSV,10158624
POOVIER,7,P,-2147221499,3,6,EIOPRV,9110048
POOVIEST,8,P,-2147221499,3,7,EIOPSTV,11731488
POPEHOODS,9,P,-2147221499,3,6,DEHOPS,1245488
POPERINS,8,P,-2147221499,3,7,EINOPRS,1786400
POPESHIPS,9,P,-2147221499,3,6,EHIOPS,1245984
POPINACK,8,P,-2147221499,3,7,ACIKNOP,215562
POPINACKS,9,P,-2147221499,3,8,ACIKNOPS,1264138
POPINACS,8,P,-2147221499,3,7,ACINOPS,1262090
POPJOYED,8,P,-2147221499,3,6,DEJOPY,67306544
POPMOBILITIES,13,P,-2147221499,3,9,BEILMOPST,3355172
POPPERINGS,10,P,-2147221499,3,8,EGINOPRS,1786528
POPPLIER,8,P,-2147221499,3,6,EILOPR,725536
POPPLIEST,9,P,-2147221499,3,7,EILOPST,3346976
POPSTRELS,9,P,-2147221499,3,7,ELOPRST,3870752
POPULOUSNESSES,14,P,-2147221499,3,7,ELNOPSU,5460000
PORAES,6,P,-2147221499,3,6,AEOPRS,1769506
PORCELAINISE,12,P,-2147221499,3,10,ACEILNOPRS,1790506
PORCELAINISES,13,P,-2147221499,3,10,ACEILNOPRS,1790506
PORCELAINISING,14,P,-2147221499,3,11,ACEGILNOPRS,1790634
PORCELAINIZES,13,P,-2147221499,3,11,ACEILNOPRSZ,136008234
PORCELLANISE,12,P,-2147221499,3,10,ACEILNOPRS,1790506
PORCELLANISES,13,P,-2147221499,3,10,ACEILNOPRS,1790506
PORCELLANISING,14,P,-2147221499,3,11,ACEGILNOPRS,1790634
PORCELLANIZE,12,P,-2147221499,3,10,ACEILNOPRZ,134959658
PORCELLANIZES,13,P,-2147221499,3,11,ACEILNOPRSZ,136008234
PORCELLANIZING,14,P,-2147221499,3,11,ACEGILNOPRZ,134959786
PORCHETTAS,10,P,-2147221499,3,9,ACEHOPRST,3866922
PORCUPINIER,11,P,-2147221499,3,8,CEINOPRU,4932136
PORCUPINIEST,12,P,-2147221499,3,10,CEINOPRSTU,8077864
PORIEST,7,P,-2147221499,3,7,EIOPRST,3867168
PORINESSES,10,P,-2147221499,3,7,EINOPRS,1786400
PORISMATICAL,12,P,-2147221499,3,10,ACILMOPRST,3879434
PORISTICAL,10,P,-2147221499,3,9,ACILOPRST,3871242
PORKINESSES,11,P,-2147221499,3,8,EIKNOPRS,1788448
PORKWOODS,9,P,-2147221499,3,7,DKOPRSW,18548752
PORLOCKED,9,P,-2147221499,3,8,CDEKLOPR,727096
PORLOCKING,10,P,-2147221499,3,9,CGIKLNOPR,744072
PORNIFICATIONS,14,P,-2147221499,3,10,ACFINOPRST,3883594
PORNOCRACIES,12,P,-2147221499,3,9,ACEINOPRS,1786410
PORNOMAG,8,P,-2147221499,3,7,AGMNOPR,745602
PORNOMAGS,9,P,-2147221499,3,8,AGMNOPRS,1794178
POROGAMIES,10,P,-2147221499,3,9,AEGIMOPRS,1778338
POROSCOPES,10,P,-2147221499,3,6,CEOPRS,1769512
POROSCOPIES,11,P,-2147221499,3,7,CEIOPRS,1770024
POROUSNESSES,12,P,-2147221499,3,7,ENOPRSU,5980192
PORRIDGIER,10,P,-2147221499,3,7,DEGIOPR,721584
PORRIDGIEST,11,P,-2147221499,3,9,DEGIOPRST,3867312
PORTCULLISING,13,P,-2147221499,3,11,CGILNOPRSTU,8082056
PORTHORSES,10,P,-2147221499,3,7,EHOPRST,3866912
PORTHOSES,9,P,-2147221499,3,7,EHOPRST,3866912
PORTHOUSES,10,P,-2147221499,3,8,EHOPRSTU,8061216
PORTIEST,8,P,-2147221499,3,7,EIOPRST,3867168
PORTLASTS,9,P,-2147221499,3,7,ALOPRST,3870722
PORTLINESSES,12,P,-2147221499,3,9,EILNOPRST,3887648
PORTOISES,9,P,-2147221499,3,7,EIOPRST,3867168
PORTOUSES,9,P,-2147221499,3,7,EOPRSTU,8060960
POSHNESSES,10,P,-2147221499,3,6,EHNOPS,1261856
POSSESSEDNESSES,15,P,-2147221499,3,6,DENOPS,1261616
POSSESSIONATES,14,P,-2147221499,3,8,AEINOPST,3359266
POSSESSORSHIPS,14,P,-2147221499,3,7,EHIOPRS,1770272
POSTBUSSES,10,P,-2147221499,3,7,BEOPSTU,7536676
POSTCAVAS,9,P,-2147221499,3,7,ACOPSTV,11730954
POSTEDITINGS,12,P,-2147221499,3,9,DEGINOPST,3359408
POSTERISES,10,P,-2147221499,3,7,EIOPRST,3867168
POSTGRADUATIONS,15,P,-2147221499,3,11,ADGINOPRSTU,8077970
POSTILLATES,11,P,-2147221499,3,8,AEILOPST,3346978
POSTILLATIONS,13,P,-2147221499,3,8,AILNOPST,3363330
POSTPONENCES,12,P,-2147221499,3,7,CENOPST,3358760
POSTPUBERTIES,13,P,-2147221499,3,9,BEIOPRSTU,8061476
POSTSCENIUMS,12,P,-2147221499,3,10,CEIMNOPSTU,7561768
POSTSYNCHRONISE,15,P,-2147221499,3,11,CEHINOPRSTY,70992680
POSTSYNCS,9,P,-2147221499,3,7,CNOPSTY,70467592
POSTTENSIONS,12,P,-2147221499,3,7,EINOPST,3359264
POSTULANTSHIPS,14,P,-2147221499,3,10,AHILNOPSTU,7557890
POSTURISED,10,P,-2147221499,3,9,DEIOPRSTU,8061488
POSTURISES,10,P,-2147221499,3,8,EIOPRSTU,8061472
POSTURIZES,10,P,-2147221499,3,9,EIOPRSTUZ,142279200
POTABLENESSES,13,P,-2147221499,3,9,ABELNOPST,3362854
POTAMOLOGIES,12,P,-2147221499,3,10,AEGILMOPST,3355298
POTBOILINGS,11,P,-2147221499,3,9,BGILNOPST,3363460
POTENTIOMETRIES,15,P,-2147221499,3,9,EIMNOPRST,3891744
POTENTNESSES,12,P,-2147221499,3,6,ENOPST,3358752
POTHEENS,8,P,-2147221499,3,7,EHNOPST,3359008
POTHERIER,9,P,-2147221499,3,7,EHIOPRT,2818848
POTHERIEST,10,P,-2147221499,3,8,EHIOPRST,3867424
POTHOLINGS,10,P,-2147221499,3,9,GHILNOPST,3363712
POTHUNTINGS,11,P,-2147221499,3,9,GHINOPSTU,7553920
POTICHOMANIAS,13,P,-2147221499,3,10,ACHIMNOPST,3367690
POTSHOTTINGS,12,P,-2147221499,3,8,GHINOPST,3359616
POTTEENS,8,P,-2147221499,3,6,ENOPST,3358752
POTTINESSES,11,P,-2147221499,3,7,EINOPST,3359264
POTTYMOUTHS,11,P,-2147221499,3,8,HMOPSTUY,74653952
POUCHIEST,9,P,-2147221499,3,9,CEHIOPSTU,7537448
POUFFIEST,9,P,-2147221499,3,8,EFIOPSTU,7537248
POUFTAH,7,P,-2147221499,3,7,AFHOPTU,6488386
POUFTAHS,8,P,-2147221499,3,8,AFHOPSTU,7536962
POUKING,7,P,-2147221499,3,7,GIKNOPU,4409984
POULTROONE,10,P,-2147221499,3,8,ELNOPRTU,7032864
POUNCETS,8,P,-2147221499,3,8,CENOPSTU,7553064
POUPT,5,P,-2147221499,3,4,OPTU,6488064
POURSEWS,8,P,-2147221499,3,7,EOPRSUW,22741024
POURSUES,8,P,-2147221499,3,6,EOPRSU,5963808
POURSUING,9,P,-2147221499,3,8,GINOPRSU,5980800
POUSOWDIES,10,P,-2147221499,3,8,DEIOPSUW,22217264
POUTASSOUS,10,P,-2147221499,3,6,AOPSTU,7536642
POUTHERING,10,P,-2147221499,3,10,EGHINOPRTU,7029664
POWDERIER,9,P,-2147221499,3,7,DEIOPRW,17498672
POWDERIEST,10,P,-2147221499,3,9,DEIOPRSTW,20644400
POWELLISE,9,P,-2147221499,3,7,EILOPSW,18027040
POWELLISES,10,P,-2147221499,3,7,EILOPSW,18027040
POWELLIZES,10,P,-2147221499,3,8,EILOPSWZ,152244768
POWERBOATINGS,13,P,-2147221499,3,12,ABEGINOPRSTW,20660902
POWERFULNESSES,14,P,-2147221499,3,10,EFLNOPRSUW,22761568
POWERLIFTINGS,13,P,-2147221499,3,12,EFGILNOPRSTW,20665056
POWHIRIS,8,P,-2147221499,3,7,HIOPRSW,18547456
POWINS,6,P,-2147221499,3,6,INOPSW,18039296
POWSOWDIES,10,P,-2147221499,3,7,DEIOPSW,18022960
POWTERED,8,P,-2147221499,3,7,DEOPRTW,19595312
PRACTICALNESSES,15,P,-2147221499,3,10,ACEILNPRST,3822122
PRACTICKED,10,P,-2147221499,3,9,ACDEIKPRT,2755130
PRACTOLOLS,10,P,-2147221499,3,8,ACLOPRST,3870730
PRAEAMBLES,10,P,-2147221499,3,8,ABELMPRS,1716262
PRAEDIALITIES,13,P,-2147221499,3,9,ADEILPRST,3805746
PRAEDIALITY,11,P,-2147221499,3,9,ADEILPRTY,69866034
PRAELECTING,11,P,-2147221499,3,10,ACEGILNPRT,2773674
PRAELECTS,9,P,-2147221499,3,8,ACELPRST,3805226
PRAENOMINALLY,13,P,-2147221499,3,10,AEILMNOPRY,67858978
PRAGMATICISMS,13,P,-2147221499,3,9,ACGIMPRST,3809930
PRAGMATISATIONS,15,P,-2147221499,3,10,AGIMNOPRST,3891842
PRAGMATISER,11,P,-2147221499,3,9,AEGIMPRST,3809954
PRAGMATIZATIONS,15,P,-2147221499,3,11,AGIMNOPRSTZ,138109570
PRAISEACHS,10,P,-2147221499,3,8,ACEHIPRS,1704746
PRAISEWORTHIER,14,P,-2147221499,3,10,AEHIOPRSTW,20644642
PRANKIEST,9,P,-2147221499,3,9,AEIKNPRST,3820066
PRANKINGLY,10,P,-2147221499,3,9,AGIKLNPRY,67787394
PRANKISHNESSES,14,P,-2147221499,3,9,AEHIKNPRS,1723170
PRANKLED,8,P,-2147221499,3,8,ADEKLNPR,677938
PRANKLES,8,P,-2147221499,3,8,AEKLNPRS,1726498
PRASEODYMIUMS,13,P,-2147221499,3,11,ADEIMOPRSUY,73081394
PRATTLEMENTS,12,P,-2147221499,3,9,AELMNPRST,3829794
PRAWLIN,7,P,-2147221499,3,7,AILNPRW,17453570
PRAWLINS,8,P,-2147221499,3,8,AILNPRSW,18502146
PRAYERFULNESSES,15,P,-2147221499,3,10,AEFLNPRSUY,73027682
PREABSORBS,10,P,-2147221499,3,7,ABEOPRS,1769510
